id_transaccion,id_contrato,id_cliente,id_producto,fecha,ingreso,costo,margen
15265,731,303,4,2024-06-24,127.92,27.81,100.11
15266,731,303,4,2024-07-24,140.02,28.2,111.82
15267,731,303,4,2024-08-23,127.22,26.9,100.32
15268,731,303,4,2024-09-22,137.33,27.68,109.65
15269,731,303,4,2024-10-22,131.1,26.82,104.28
15270,731,303,4,2024-11-21,135.05,28.54,106.51
15271,732,303,6,2023-01-01,7.48,1.41,6.07
15272,732,303,6,2023-01-31,7.04,1.46,5.58
15273,732,303,6,2023-03-02,6.99,1.49,5.5
15274,732,303,6,2023-04-01,7.34,1.42,5.92
15275,732,303,6,2023-05-01,7.31,1.41,5.9
15276,732,303,6,2023-05-31,7.49,1.5,5.99
15277,732,303,6,2023-06-30,7.0,1.47,5.53
15278,732,303,6,2023-07-30,7.02,1.45,5.57
15279,732,303,6,2023-08-29,7.61,1.44,6.17
15280,732,303,6,2023-09-28,6.97,1.47,5.5
15281,732,303,6,2023-10-28,7.12,1.45,5.67
15282,732,303,6,2023-11-27,6.92,1.51,5.41
15283,732,303,6,2023-12-27,7.4,1.39,6.01
15284,732,303,6,2024-01-26,7.38,1.4,5.98
15285,732,303,6,2024-02-25,7.16,1.45,5.71
15286,732,303,6,2024-03-26,7.61,1.5,6.11
15287,732,303,6,2024-04-25,7.1,1.41,5.69
15288,732,303,6,2024-05-25,7.27,1.42,5.85
15289,732,303,6,2024-06-24,7.28,1.44,5.84
15290,732,303,6,2024-07-24,7.33,1.47,5.86
15291,732,303,6,2024-08-23,7.07,1.43,5.64
15292,732,303,6,2024-09-22,6.99,1.42,5.57
15293,732,303,6,2024-10-22,7.55,1.47,6.08
15294,732,303,6,2024-11-21,6.95,1.47,5.48
15295,733,303,8,2023-01-01,17.34,5.33,12.01
15296,733,303,8,2023-01-31,16.74,5.39,11.35
15297,733,303,8,2023-03-02,15.85,5.14,10.71
15298,733,303,8,2023-04-01,16.12,5.15,10.97
15299,733,303,8,2023-05-01,17.32,5.48,11.84
15300,733,303,8,2023-05-31,16.88,5.34,11.54
15301,733,303,8,2023-06-30,16.67,5.16,11.51
15302,733,303,8,2023-07-30,16.19,5.23,10.96
15303,733,303,8,2023-08-29,17.04,5.6,11.44
15304,733,303,8,2023-09-28,17.34,5.18,12.16
15305,733,303,8,2023-10-28,16.29,5.26,11.03
15306,733,303,8,2023-11-27,16.1,5.58,10.52
15307,733,303,8,2023-12-27,17.2,5.21,11.99
15308,733,303,8,2024-01-26,16.56,5.38,11.18
15309,733,303,8,2024-02-25,15.91,5.29,10.62
15310,733,303,8,2024-03-26,16.39,5.55,10.84
15311,733,303,8,2024-04-25,17.15,5.08,12.07
15312,733,303,8,2024-05-25,17.4,5.16,12.24
15313,733,303,8,2024-06-24,16.96,5.37,11.59
15314,733,303,8,2024-07-24,17.0,5.43,11.57
15315,733,303,8,2024-08-23,17.19,5.23,11.96
15316,733,303,8,2024-09-22,16.43,5.18,11.25
15317,733,303,8,2024-10-22,16.61,5.59,11.02
15318,733,303,8,2024-11-21,17.15,5.55,11.6
15319,734,304,10,2023-01-01,11.28,4.61,6.67
15320,734,304,10,2023-01-31,11.42,4.47,6.95
15321,734,304,10,2023-03-02,11.06,4.48,6.58
15322,734,304,10,2023-04-01,11.78,4.63,7.15
15323,734,304,10,2023-05-01,11.31,4.47,6.84
15324,734,304,10,2023-05-31,11.7,4.64,7.06
15325,734,304,10,2023-06-30,10.84,4.32,6.52
15326,734,304,10,2023-07-30,11.42,4.36,7.06
15327,734,304,10,2023-08-29,11.22,4.6,6.62
15328,734,304,10,2023-09-28,11.3,4.49,6.81
15329,734,304,10,2023-10-28,10.7,4.55,6.15
15330,734,304,10,2023-11-27,11.56,4.71,6.85
15331,734,304,10,2023-12-27,11.73,4.54,7.19
15332,734,304,10,2024-01-26,10.82,4.69,6.13
15333,734,304,10,2024-02-25,11.28,4.48,6.8
15334,734,304,10,2024-03-26,10.7,4.3,6.4
15335,734,304,10,2024-04-25,11.14,4.43,6.71
15336,734,304,10,2024-05-25,11.75,4.54,7.21
15337,734,304,10,2024-06-24,11.67,4.53,7.14
15338,734,304,10,2024-07-24,11.41,4.35,7.06
15339,734,304,10,2024-08-23,10.92,4.41,6.51
15340,734,304,10,2024-09-22,11.44,4.51,6.93
15341,734,304,10,2024-10-22,10.75,4.47,6.28
15342,734,304,10,2024-11-21,11.45,4.52,6.93
15343,735,304,6,2023-01-01,2.85,0.59,2.26
15344,735,304,6,2023-01-31,2.99,0.58,2.41
15345,735,304,6,2023-03-02,2.88,0.58,2.3
15346,735,304,6,2023-04-01,2.87,0.58,2.29
15347,735,304,6,2023-05-01,2.81,0.55,2.26
15348,735,304,6,2023-05-31,2.71,0.54,2.17
15349,735,304,6,2023-06-30,2.97,0.57,2.4
15350,735,304,6,2023-07-30,2.91,0.55,2.36
15351,735,304,6,2023-08-29,2.92,0.59,2.33
15352,735,304,6,2023-09-28,2.81,0.56,2.25
15353,735,304,6,2023-10-28,2.88,0.54,2.34
15354,735,304,6,2023-11-27,2.82,0.54,2.28
15355,735,304,6,2023-12-27,2.82,0.57,2.25
15356,735,304,6,2024-01-26,2.75,0.56,2.19
15357,735,304,6,2024-02-25,2.89,0.58,2.31
15358,735,304,6,2024-03-26,2.97,0.56,2.41
15359,735,304,6,2024-04-25,2.72,0.55,2.17
15360,735,304,6,2024-05-25,2.78,0.57,2.21
15361,735,304,6,2024-06-24,2.89,0.54,2.35
15362,735,304,6,2024-07-24,2.96,0.59,2.37
15363,735,304,6,2024-08-23,2.73,0.55,2.18
15364,735,304,6,2024-09-22,2.92,0.58,2.34
15365,735,304,6,2024-10-22,2.92,0.59,2.33
15366,735,304,6,2024-11-21,2.84,0.59,2.25
15367,736,304,4,2023-01-01,38.28,7.51,30.77
15368,736,304,4,2023-01-31,36.1,8.0,28.1
15369,736,304,4,2023-03-02,37.64,7.68,29.96
15370,736,304,4,2023-04-01,37.17,7.81,29.36
15371,736,304,4,2023-05-01,39.35,7.79,31.56
15372,736,304,4,2023-05-31,36.31,7.41,28.9
15373,736,304,4,2023-06-30,39.5,7.76,31.74
15374,736,304,4,2023-07-30,36.95,7.81,29.14
15375,736,304,4,2023-08-29,35.86,7.91,27.95
15376,736,304,4,2023-09-28,37.92,7.55,30.37
15377,736,304,4,2023-10-28,36.02,7.92,28.1
15378,736,304,4,2023-11-27,36.09,8.04,28.05
15379,736,304,4,2023-12-27,37.7,7.96,29.74
15380,736,304,4,2024-01-26,36.44,7.85,28.59
15381,736,304,4,2024-02-25,39.54,7.8,31.74
15382,736,304,4,2024-03-26,37.45,8.08,29.37
15383,736,304,4,2024-04-25,37.71,7.78,29.93
15384,736,304,4,2024-05-25,39.51,7.9,31.61
15385,736,304,4,2024-06-24,37.55,7.55,30.0
15386,736,304,4,2024-07-24,36.37,7.43,28.94
15387,736,304,4,2024-08-23,38.56,7.5,31.06
15388,736,304,4,2024-09-22,37.52,7.51,30.01
15389,736,304,4,2024-10-22,39.53,7.89,31.64
15390,736,304,4,2024-11-21,39.02,7.8,31.22
15391,737,305,10,2023-01-01,18.12,7.08,11.04
15392,737,305,10,2023-01-31,18.39,7.28,11.11
15393,737,305,10,2023-03-02,18.59,7.09,11.5
15394,737,305,10,2023-04-01,17.45,6.99,10.46
15395,737,305,10,2023-05-01,17.47,7.12,10.35
15396,737,305,10,2023-05-31,18.79,7.03,11.76
15397,737,305,10,2023-06-30,18.7,6.95,11.75
15398,737,305,10,2023-07-30,18.41,7.29,11.12
15399,737,305,10,2023-08-29,18.31,6.94,11.37
15400,737,305,10,2023-09-28,17.65,6.96,10.69
15401,737,305,10,2023-10-28,17.68,7.34,10.34
15402,737,305,10,2023-11-27,18.51,6.93,11.58
15403,737,305,10,2023-12-27,17.75,7.35,10.4
15404,737,305,10,2024-01-26,18.66,7.28,11.38
15405,737,305,10,2024-02-25,17.46,7.26,10.2
15406,737,305,10,2024-03-26,18.41,7.32,11.09
15407,737,305,10,2024-04-25,18.71,7.19,11.52
15408,737,305,10,2024-05-25,18.59,6.86,11.73
15409,737,305,10,2024-06-24,18.69,7.24,11.45
15410,737,305,10,2024-07-24,17.53,7.23,10.3
15411,737,305,10,2024-08-23,17.62,7.01,10.61
15412,737,305,10,2024-09-22,17.8,7.54,10.26
15413,737,305,10,2024-10-22,17.74,7.05,10.69
15414,737,305,10,2024-11-21,17.92,7.32,10.6
15415,738,306,6,2023-01-01,3.16,0.66,2.5
15416,738,306,6,2023-01-31,3.33,0.63,2.7
15417,738,306,6,2023-03-02,3.33,0.66,2.67
15418,738,306,6,2023-04-01,3.23,0.66,2.57
15419,738,306,6,2023-05-01,3.32,0.66,2.66
15420,738,306,6,2023-05-31,3.06,0.65,2.41
15421,738,306,6,2023-06-30,3.05,0.65,2.4
15422,738,306,6,2023-07-30,3.09,0.64,2.45
15423,738,306,6,2023-08-29,3.33,0.64,2.69
15424,738,306,6,2023-09-28,3.29,0.61,2.68
15425,738,306,6,2023-10-28,3.2,0.63,2.57
15426,738,306,6,2023-11-27,3.23,0.63,2.6
15427,738,306,6,2023-12-27,3.15,0.66,2.49
15428,738,306,6,2024-01-26,3.31,0.65,2.66
15429,738,306,6,2024-02-25,3.07,0.63,2.44
15430,738,306,6,2024-03-26,3.2,0.66,2.54
15431,738,306,6,2024-04-25,3.18,0.67,2.51
15432,738,306,6,2024-05-25,3.12,0.64,2.48
15433,738,306,6,2024-06-24,3.22,0.64,2.58
15434,738,306,6,2024-07-24,3.29,0.63,2.66
15435,738,306,6,2024-08-23,3.07,0.63,2.44
15436,738,306,6,2024-09-22,3.23,0.67,2.56
15437,738,306,6,2024-10-22,3.34,0.63,2.71
15438,738,306,6,2024-11-21,3.11,0.64,2.47
15439,739,306,10,2023-01-01,10.21,4.4,5.81
15440,739,306,10,2023-01-31,10.45,4.08,6.37
15441,739,306,10,2023-03-02,10.35,4.03,6.32
15442,739,306,10,2023-04-01,10.34,4.13,6.21
15443,739,306,10,2023-05-01,10.7,4.01,6.69
15444,739,306,10,2023-05-31,10.33,4.17,6.16
15445,739,306,10,2023-06-30,10.06,4.14,5.92
15446,739,306,10,2023-07-30,10.12,4.17,5.95
15447,739,306,10,2023-08-29,10.83,4.22,6.61
15448,739,306,10,2023-09-28,10.97,4.17,6.8
15449,739,306,10,2023-10-28,10.08,4.11,5.97
15450,739,306,10,2023-11-27,10.62,4.1,6.52
15451,739,306,10,2023-12-27,10.91,4.14,6.77
15452,739,306,10,2024-01-26,10.62,4.01,6.61
15453,739,306,10,2024-02-25,10.27,4.31,5.96
15454,739,306,10,2024-03-26,10.31,4.02,6.29
15455,739,306,10,2024-04-25,10.27,4.34,5.93
15456,739,306,10,2024-05-25,10.51,4.22,6.29
15457,739,306,10,2024-06-24,10.06,3.99,6.07
15458,739,306,10,2024-07-24,10.1,4.33,5.77
15459,739,306,10,2024-08-23,10.56,4.4,6.16
15460,739,306,10,2024-09-22,10.78,4.3,6.48
15461,739,306,10,2024-10-22,10.15,4.36,5.79
15462,739,306,10,2024-11-21,10.99,4.29,6.7
15463,740,307,1,2023-01-01,214.62,52.68,161.94
15464,740,307,1,2023-01-31,208.87,50.13,158.74
15465,740,307,1,2023-03-02,209.78,50.7,159.08
15466,740,307,1,2023-04-01,218.76,52.86,165.9
15467,740,307,1,2023-05-01,211.23,53.46,157.77
15468,740,307,1,2023-05-31,218.35,50.05,168.3
15469,740,307,1,2023-06-30,210.83,49.9,160.93
15470,740,307,1,2023-07-30,204.07,49.79,154.28
15471,740,307,1,2023-08-29,205.01,51.06,153.95
15472,740,307,1,2023-09-28,212.73,51.13,161.6
15473,740,307,1,2023-10-28,211.62,53.45,158.17
15474,740,307,1,2023-11-27,216.26,54.46,161.8
15475,740,307,1,2023-12-27,208.82,53.35,155.47
15476,740,307,1,2024-01-26,201.92,53.44,148.48
15477,740,307,1,2024-02-25,207.72,54.24,153.48
15478,740,307,1,2024-03-26,211.1,51.17,159.93
15479,740,307,1,2024-04-25,209.36,49.54,159.82
15480,740,307,1,2024-05-25,219.4,51.51,167.89
15481,740,307,1,2024-06-24,200.96,49.85,151.11
15482,740,307,1,2024-07-24,219.31,49.74,169.57
15483,740,307,1,2024-08-23,220.12,52.14,167.98
15484,740,307,1,2024-09-22,207.74,53.13,154.61
15485,740,307,1,2024-10-22,216.11,51.48,164.63
15486,740,307,1,2024-11-21,218.97,50.13,168.84
15487,741,307,6,2023-01-01,2.75,0.55,2.2
15488,741,307,6,2023-01-31,2.78,0.54,2.24
15489,741,307,6,2023-03-02,2.62,0.53,2.09
15490,741,307,6,2023-04-01,2.65,0.55,2.1
15491,741,307,6,2023-05-01,2.65,0.52,2.13
15492,741,307,6,2023-05-31,2.83,0.57,2.26
15493,741,307,6,2023-06-30,2.68,0.55,2.13
15494,741,307,6,2023-07-30,2.69,0.55,2.14
15495,741,307,6,2023-08-29,2.79,0.55,2.24
15496,741,307,6,2023-09-28,2.83,0.54,2.29
15497,741,307,6,2023-10-28,2.61,0.54,2.07
15498,741,307,6,2023-11-27,2.77,0.54,2.23
15499,741,307,6,2023-12-27,2.62,0.52,2.1
15500,741,307,6,2024-01-26,2.78,0.52,2.26
15501,741,307,6,2024-02-25,2.62,0.52,2.1
15502,741,307,6,2024-03-26,2.78,0.52,2.26
15503,741,307,6,2024-04-25,2.61,0.54,2.07
15504,741,307,6,2024-05-25,2.82,0.54,2.28
15505,741,307,6,2024-06-24,2.73,0.56,2.17
15506,741,307,6,2024-07-24,2.68,0.53,2.15
15507,741,307,6,2024-08-23,2.67,0.53,2.14
15508,741,307,6,2024-09-22,2.69,0.54,2.15
15509,741,307,6,2024-10-22,2.81,0.54,2.27
15510,741,307,6,2024-11-21,2.64,0.54,2.1
15511,742,307,8,2023-01-01,34.84,11.28,23.56
15512,742,307,8,2023-01-31,34.79,11.63,23.16
15513,742,307,8,2023-03-02,34.28,12.05,22.23
15514,742,307,8,2023-04-01,36.6,11.57,25.03
15515,742,307,8,2023-05-01,37.46,11.8,25.66
15516,742,307,8,2023-05-31,34.93,11.32,23.61
15517,742,307,8,2023-06-30,36.24,11.57,24.67
15518,742,307,8,2023-07-30,34.16,11.98,22.18
15519,742,307,8,2023-08-29,34.22,11.95,22.27
15520,742,307,8,2023-09-28,35.24,11.46,23.78
15521,742,307,8,2023-10-28,34.65,11.48,23.17
15522,742,307,8,2023-11-27,36.87,11.27,25.6
15523,742,307,8,2023-12-27,34.07,12.05,22.02
15524,742,307,8,2024-01-26,34.99,12.04,22.95
15525,742,307,8,2024-02-25,34.3,11.58,22.72
15526,742,307,8,2024-03-26,36.47,11.47,25.0
15527,742,307,8,2024-04-25,36.54,11.88,24.66
15528,742,307,8,2024-05-25,34.18,11.27,22.91
15529,742,307,8,2024-06-24,37.21,11.74,25.47
15530,742,307,8,2024-07-24,35.02,11.64,23.38
15531,742,307,8,2024-08-23,34.58,12.06,22.52
15532,742,307,8,2024-09-22,37.17,11.63,25.54
15533,742,307,8,2024-10-22,35.14,11.51,23.63
15534,742,307,8,2024-11-21,34.13,11.67,22.46
15535,743,307,4,2023-01-01,98.5,20.54,77.96
15536,743,307,4,2023-01-31,94.49,20.46,74.03
15537,743,307,4,2023-03-02,97.38,19.39,77.99
15538,743,307,4,2023-04-01,94.62,19.46,75.16
15539,743,307,4,2023-05-01,99.4,19.38,80.02
15540,743,307,4,2023-05-31,100.63,21.26,79.37
15541,743,307,4,2023-06-30,97.02,19.52,77.5
15542,743,307,4,2023-07-30,103.56,20.03,83.53
15543,743,307,4,2023-08-29,103.15,19.38,83.77
15544,743,307,4,2023-09-28,103.89,20.04,83.85
15545,743,307,4,2023-10-28,98.82,20.8,78.02
15546,743,307,4,2023-11-27,101.38,19.87,81.51
15547,743,307,4,2023-12-27,102.3,19.88,82.42
15548,743,307,4,2024-01-26,100.71,21.07,79.64
15549,743,307,4,2024-02-25,99.85,20.23,79.62
15550,743,307,4,2024-03-26,103.01,19.29,83.72
15551,743,307,4,2024-04-25,97.58,21.04,76.54
15552,743,307,4,2024-05-25,104.0,20.84,83.16
15553,743,307,4,2024-06-24,101.04,21.3,79.74
15554,743,307,4,2024-07-24,98.7,20.62,78.08
15555,743,307,4,2024-08-23,95.16,19.52,75.64
15556,743,307,4,2024-09-22,101.69,20.34,81.35
15557,743,307,4,2024-10-22,103.24,19.5,83.74
15558,743,307,4,2024-11-21,96.56,21.09,75.47
15559,744,308,8,2023-01-01,122.72,40.05,82.67
15560,744,308,8,2023-01-31,127.49,41.61,85.88
15561,744,308,8,2023-03-02,135.0,40.45,94.55
15562,744,308,8,2023-04-01,129.91,40.85,89.06
15563,744,308,8,2023-05-01,129.4,42.41,86.99
15564,744,308,8,2023-05-31,131.1,42.7,88.4
15565,744,308,8,2023-06-30,133.96,40.44,93.52
15566,744,308,8,2023-07-30,127.04,39.71,87.33
15567,744,308,8,2023-08-29,129.0,42.92,86.08
15568,744,308,8,2023-09-28,135.13,43.18,91.95
15569,744,308,8,2023-10-28,132.42,42.34,90.08
15570,744,308,8,2023-11-27,124.57,40.5,84.07
15571,744,308,8,2023-12-27,123.77,39.45,84.32
15572,744,308,8,2024-01-26,132.72,43.09,89.63
15573,744,308,8,2024-02-25,135.32,39.6,95.72
15574,744,308,8,2024-03-26,123.28,43.44,79.84
15575,744,308,8,2024-04-25,123.36,40.31,83.05
15576,744,308,8,2024-05-25,125.87,42.65,83.22
15577,744,308,8,2024-06-24,128.53,42.21,86.32
15578,744,308,8,2024-07-24,126.97,42.36,84.61
15579,744,308,8,2024-08-23,126.33,39.48,86.85
15580,744,308,8,2024-09-22,126.45,39.45,87.0
15581,744,308,8,2024-10-22,129.58,42.77,86.81
15582,744,308,8,2024-11-21,134.65,42.17,92.48
15583,745,308,1,2023-01-01,302.33,74.7,227.63
15584,745,308,1,2023-01-31,313.29,74.33,238.96
15585,745,308,1,2023-03-02,288.14,71.61,216.53
15586,745,308,1,2023-04-01,306.25,74.64,231.61
15587,745,308,1,2023-05-01,287.67,74.0,213.67
15588,745,308,1,2023-05-31,291.21,77.23,213.98
15589,745,308,1,2023-06-30,300.35,74.07,226.28
15590,745,308,1,2023-07-30,287.4,77.3,210.1
15591,745,308,1,2023-08-29,305.53,76.41,229.12
15592,745,308,1,2023-09-28,302.1,71.92,230.18
15593,745,308,1,2023-10-28,291.76,70.6,221.16
15594,745,308,1,2023-11-27,297.5,71.43,226.07
15595,745,308,1,2023-12-27,295.71,73.52,222.19
15596,745,308,1,2024-01-26,301.09,76.56,224.53
15597,745,308,1,2024-02-25,306.85,76.37,230.48
15598,745,308,1,2024-03-26,308.84,73.58,235.26
15599,745,308,1,2024-04-25,287.81,73.99,213.82
15600,745,308,1,2024-05-25,293.34,72.76,220.58
15601,745,308,1,2024-06-24,308.49,72.44,236.05
15602,745,308,1,2024-07-24,287.05,77.85,209.2
15603,745,308,1,2024-08-23,310.99,75.36,235.63
15604,745,308,1,2024-09-22,304.74,71.9,232.84
15605,745,308,1,2024-10-22,313.05,76.01,237.04
15606,745,308,1,2024-11-21,289.23,73.71,215.52
15607,746,308,10,2023-01-01,10.23,3.86,6.37
15608,746,308,10,2023-01-31,9.8,4.1,5.7
15609,746,308,10,2023-03-02,9.45,3.99,5.46
15610,746,308,10,2023-04-01,9.68,3.91,5.77
15611,746,308,10,2023-05-01,9.65,4.03,5.62
15612,746,308,10,2023-05-31,9.49,3.93,5.56
15613,746,308,10,2023-06-30,10.18,3.96,6.22
15614,746,308,10,2023-07-30,9.33,4.07,5.26
15615,746,308,10,2023-08-29,10.03,3.98,6.05
15616,746,308,10,2023-09-28,9.31,3.87,5.44
15617,746,308,10,2023-10-28,9.4,3.96,5.44
15618,746,308,10,2023-11-27,9.31,3.96,5.35
15619,746,308,10,2023-12-27,9.84,3.97,5.87
15620,746,308,10,2024-01-26,9.61,4.0,5.61
15621,746,308,10,2024-02-25,9.55,3.92,5.63
15622,746,308,10,2024-03-26,9.63,3.86,5.77
15623,746,308,10,2024-04-25,9.49,3.85,5.64
15624,746,308,10,2024-05-25,10.1,4.09,6.01
15625,746,308,10,2024-06-24,9.39,4.11,5.28
15626,746,308,10,2024-07-24,9.49,3.73,5.76
15627,746,308,10,2024-08-23,9.61,4.07,5.54
15628,746,308,10,2024-09-22,10.0,3.83,6.17
15629,746,308,10,2024-10-22,9.72,4.0,5.72
15630,746,308,10,2024-11-21,10.14,3.79,6.35
15631,747,309,12,2023-01-01,655.75,196.23,459.52
15632,747,309,12,2023-01-31,656.62,190.98,465.64
15633,747,309,12,2023-03-02,617.47,185.94,431.53
15634,747,309,12,2023-04-01,671.52,185.83,485.69
15635,747,309,12,2023-05-01,646.24,196.85,449.39
15636,747,309,12,2023-05-31,615.15,190.28,424.87
15637,747,309,12,2023-06-30,619.35,197.49,421.86
15638,747,309,12,2023-07-30,615.05,193.24,421.81
15639,747,309,12,2023-08-29,647.64,190.08,457.56
15640,747,309,12,2023-09-28,624.21,189.48,434.73
15641,747,309,12,2023-10-28,668.8,187.72,481.08
15642,747,309,12,2023-11-27,658.61,185.33,473.28
15643,747,309,12,2023-12-27,617.1,199.16,417.94
15644,747,309,12,2024-01-26,637.37,191.93,445.44
15645,747,309,12,2024-02-25,675.13,192.26,482.87
15646,747,309,12,2024-03-26,637.44,189.49,447.95
15647,747,309,12,2024-04-25,622.48,190.85,431.63
15648,747,309,12,2024-05-25,658.14,192.06,466.08
15649,747,309,12,2024-06-24,642.68,196.09,446.59
15650,747,309,12,2024-07-24,636.03,201.84,434.19
15651,747,309,12,2024-08-23,660.52,194.65,465.87
15652,747,309,12,2024-09-22,613.01,194.86,418.15
15653,747,309,12,2024-10-22,635.07,193.51,441.56
15654,747,309,12,2024-11-21,647.89,202.77,445.12
15655,748,309,7,2023-01-01,17.3,4.03,13.27
15656,748,309,7,2023-01-31,17.08,4.32,12.76
15657,748,309,7,2023-03-02,16.55,4.05,12.5
15658,748,309,7,2023-04-01,17.57,4.13,13.44
15659,748,309,7,2023-05-01,17.26,4.3,12.96
15660,748,309,7,2023-05-31,16.83,4.14,12.69
15661,748,309,7,2023-06-30,17.38,4.18,13.2
15662,748,309,7,2023-07-30,17.37,4.28,13.09
15663,748,309,7,2023-08-29,17.46,4.23,13.23
15664,748,309,7,2023-09-28,16.44,4.31,12.13
15665,748,309,7,2023-10-28,16.65,4.04,12.61
15666,748,309,7,2023-11-27,16.05,4.27,11.78
15667,748,309,7,2023-12-27,16.88,4.15,12.73
15668,748,309,7,2024-01-26,15.99,3.99,12.0
15669,748,309,7,2024-02-25,16.0,4.23,11.77
15670,748,309,7,2024-03-26,17.35,3.99,13.36
15671,748,309,7,2024-04-25,16.58,4.33,12.25
15672,748,309,7,2024-05-25,16.1,4.04,12.06
15673,748,309,7,2024-06-24,17.26,4.25,13.01
15674,748,309,7,2024-07-24,16.96,4.11,12.85
15675,748,309,7,2024-08-23,16.61,3.99,12.62
15676,748,309,7,2024-09-22,16.68,4.17,12.51
15677,748,309,7,2024-10-22,17.48,4.38,13.1
15678,748,309,7,2024-11-21,16.22,4.38,11.84
15679,749,309,5,2023-01-01,53.28,11.12,42.16
15680,749,309,5,2023-01-31,52.12,11.03,41.09
15681,749,309,5,2023-03-02,48.9,11.19,37.71
15682,749,309,5,2023-04-01,51.2,10.61,40.59
15683,749,309,5,2023-05-01,51.79,10.74,41.05
15684,749,309,5,2023-05-31,51.37,10.57,40.8
15685,749,309,5,2023-06-30,53.21,10.6,42.61
15686,749,309,5,2023-07-30,50.17,10.33,39.84
15687,749,309,5,2023-08-29,52.47,10.54,41.93
15688,749,309,5,2023-09-28,52.99,11.15,41.84
15689,749,309,5,2023-10-28,52.52,11.35,41.17
15690,749,309,5,2023-11-27,52.96,11.2,41.76
15691,749,309,5,2023-12-27,53.37,11.18,42.19
15692,749,309,5,2024-01-26,51.4,11.08,40.32
15693,749,309,5,2024-02-25,50.3,10.61,39.69
15694,749,309,5,2024-03-26,53.31,10.84,42.47
15695,749,309,5,2024-04-25,53.17,10.37,42.8
15696,749,309,5,2024-05-25,51.99,10.82,41.17
15697,749,309,5,2024-06-24,53.32,11.14,42.18
15698,749,309,5,2024-07-24,50.34,11.11,39.23
15699,749,309,5,2024-08-23,49.57,11.38,38.19
15700,749,309,5,2024-09-22,51.44,10.76,40.68
15701,749,309,5,2024-10-22,53.88,11.38,42.5
15702,749,309,5,2024-11-21,53.96,11.26,42.7
15703,750,310,6,2023-01-01,6.44,1.19,5.25
15704,750,310,6,2023-01-31,6.12,1.3,4.82
15705,750,310,6,2023-03-02,6.36,1.22,5.14
15706,750,310,6,2023-04-01,6.1,1.18,4.92
15707,750,310,6,2023-05-01,5.99,1.3,4.69
15708,750,310,6,2023-05-31,6.38,1.25,5.13
15709,750,310,6,2023-06-30,6.3,1.27,5.03
15710,750,310,6,2023-07-30,6.49,1.28,5.21
15711,750,310,6,2023-08-29,6.09,1.29,4.8
15712,750,310,6,2023-09-28,6.32,1.26,5.06
15713,750,310,6,2023-10-28,5.99,1.18,4.81
15714,750,310,6,2023-11-27,5.96,1.26,4.7
15715,750,310,6,2023-12-27,6.38,1.27,5.11
15716,750,310,6,2024-01-26,6.16,1.2,4.96
15717,750,310,6,2024-02-25,5.89,1.2,4.69
15718,750,310,6,2024-03-26,6.45,1.2,5.25
15719,750,310,6,2024-04-25,6.2,1.22,4.98
15720,750,310,6,2024-05-25,6.33,1.26,5.07
15721,750,310,6,2024-06-24,5.99,1.29,4.7
15722,750,310,6,2024-07-24,6.27,1.25,5.02
15723,750,310,6,2024-08-23,6.11,1.18,4.93
15724,750,310,6,2024-09-22,6.32,1.21,5.11
15725,750,310,6,2024-10-22,6.28,1.18,5.1
15726,750,310,6,2024-11-21,6.38,1.21,5.17
15727,751,311,1,2023-01-01,250.69,58.05,192.64
15728,751,311,1,2023-01-31,254.74,57.4,197.34
15729,751,311,1,2023-03-02,244.67,61.34,183.33
15730,751,311,1,2023-04-01,235.44,60.28,175.16
15731,751,311,1,2023-05-01,246.9,57.64,189.26
15732,751,311,1,2023-05-31,231.97,57.59,174.38
15733,751,311,1,2023-06-30,253.93,62.55,191.38
15734,751,311,1,2023-07-30,238.12,61.58,176.54
15735,751,311,1,2023-08-29,255.53,62.34,193.19
15736,751,311,1,2023-09-28,246.26,60.86,185.4
15737,751,311,1,2023-10-28,255.93,57.74,198.19
15738,751,311,1,2023-11-27,236.71,61.32,175.39
15739,751,311,1,2023-12-27,253.61,62.19,191.42
15740,751,311,1,2024-01-26,243.0,57.59,185.41
15741,751,311,1,2024-02-25,250.94,61.8,189.14
15742,751,311,1,2024-03-26,238.25,59.27,178.98
15743,751,311,1,2024-04-25,239.74,61.24,178.5
15744,751,311,1,2024-05-25,236.57,59.03,177.54
15745,751,311,1,2024-06-24,244.73,60.41,184.32
15746,751,311,1,2024-07-24,248.31,61.38,186.93
15747,751,311,1,2024-08-23,255.91,58.69,197.22
15748,751,311,1,2024-09-22,237.37,62.96,174.41
15749,751,311,1,2024-10-22,237.42,59.63,177.79
15750,751,311,1,2024-11-21,244.33,58.32,186.01
15751,752,311,10,2023-01-01,17.54,7.42,10.12
15752,752,311,10,2023-01-31,18.41,7.47,10.94
15753,752,311,10,2023-03-02,18.47,6.96,11.51
15754,752,311,10,2023-04-01,17.96,7.16,10.8
15755,752,311,10,2023-05-01,17.66,7.32,10.34
15756,752,311,10,2023-05-31,18.47,6.98,11.49
15757,752,311,10,2023-06-30,18.28,7.33,10.95
15758,752,311,10,2023-07-30,18.77,7.0,11.77
15759,752,311,10,2023-08-29,18.81,7.03,11.78
15760,752,311,10,2023-09-28,17.4,7.27,10.13
15761,752,311,10,2023-10-28,18.8,7.42,11.38
15762,752,311,10,2023-11-27,18.4,7.52,10.88
